,date,dic
10,2020-02-18,"{'In': 1, 'China': 1, 'ist': 1, 'die': 3, 'Zahl': 1, 'der': 6, 'Neuinfektionen': 1, 'mit': 2, 'dem': 2, 'Coronavirus': 1, 'binnen': 1, 'eines': 1, 'Tages': 1, 'um': 1, '': 4, 'gestiegen': 1, 'Insgesamt': 1, 'gibt': 1, 'es': 1, 'nun': 1, 'fast': 1, 'Infizierte': 1, 'in': 5, 'Volksrepublik': 1, 'wie': 1, 'Gesundheitskommission': 1, 'Peking': 1, 'mitteilte': 1, 'Zudem': 1, 'seien': 1, 'weitere': 1, 'Tote': 1, 'zu': 2, 'beklagen': 1, 'An': 1, 'Covid': 1, 'genannten': 1, 'Lungenkrankheit': 1, 'sind': 1, 'FestlandChina': 1, 'damit': 1, 'insgesamt': 1, 'Patienten': 2, 'gestorben': 1, 'Der': 1, 'Chef': 1, 'Expertengruppe': 1, 'chinesischen': 1, 'Regierung': 1, 'schätzt': 1, 'dass': 1, 'Höhepunkt': 1, 'des': 1, 'Ausbruchs': 1, 'bis': 1, 'Ende': 1, 'Februar': 1, 'rechnen': 1, 'sei': 1, 'Im': 1, 'April': 1, 'werde': 1, 'sich': 1, 'Situation': 1, 'stabilisieren': 1, 'Unser': 1, 'Foto': 1, 'zeigt': 1, 'einem': 1, 'provisorischen': 1, 'Krankenhaus': 1, 'besonders': 1, 'betroffenen': 1, 'Region': 1, 'Wuhan': 1}"
11,2020-02-23,"{'Kaum': 1, 'jemand': 1, 'in': 5, 'Deutschland': 2, 'kommt': 1, 'darum': 1, 'herum': 1, 'sich': 1, 'mit': 3, 'dem': 2, 'Coronavirus': 1, 'zu': 2, 'beschäftigen': 1, 'Wir': 1, 'haben': 1, 'die': 5, 'wichtigsten': 1, 'Fragen': 1, 'und': 2, 'Antworten': 2, 'für': 1, 'euch': 1, 'zusammengestellt': 1, 'Wie': 4, 'geht': 1, 'es': 1, 'den': 2, 'deutschen': 1, 'Patienten': 1, 'hoch': 1, 'ist': 4, 'das': 1, 'Ansteckungsrisiko': 1, 'Lage': 1, 'Italien': 2, 'Die': 3, 'lest': 1, 'ihr': 1, 'im': 1, 'Link': 1, 'der': 4, 'Bio': 1, 'WELTplus': 1, 'Update': 1, 'um': 1, '': 1, 'Uhr': 1, 'staatliche': 3, 'österreichische': 2, 'Eisenbahngesellschaft': 3, 'hat': 2, 'ihre': 1, 'Angaben': 1, 'berichtigt': 1, 'Der': 1, 'Verkehr': 1, 'über': 2, 'zentralen': 1, 'Grenzübergang': 2, 'am': 2, 'Brenner': 2, 'eingestellt': 1, 'Österreich': 1, 'alle': 1, 'Zugverbindungen': 1, 'Nachbarland': 1, 'ausgesetzt': 2, 'weil': 2, 'bei': 1, 'zwei': 2, 'aus': 1, 'kommenden': 1, 'BahnPassagieren': 1, 'Verdacht': 1, 'auf': 1, 'eine': 1, 'CoronaInfektion': 1, 'bestehe': 1, 'Das': 1, 'teilte': 1, 'ÖBB': 2, 'Ein': 1, 'Eurocity': 1, 'Venedig': 1, 'gestartet': 1, 'war': 2, 'als': 1, 'Zielort': 1, 'München': 1, 'hatte': 2, 'wurde': 1, 'gestoppt': 1, 'deutsche': 1, 'Frauen': 1, 'an': 1, 'Bord': 1, 'Fieber': 1, 'hatten': 1, 'italienische': 1, 'zuvor': 1, 'möglichen': 1, 'Fälle': 1, 'informiert': 1, 'Bereits': 1, 'diesem': 1, 'Zeitpunkt': 1, 'ein': 1, 'Teil': 1, 'des': 1, 'Zuges': 1, 'isoliert': 1, 'worden': 1, 'lange': 1, 'Bahnverkehr': 1, 'bleibt': 1, 'unklar': 1}"
12,2020-02-25,"{'Im': 1, 'Augenblick': 1, 'ist': 2, 'es': 1, 'völlig': 1, 'unnötig': 1, 'eine': 1, 'Atemmaske': 1, 'zu': 1, 'tragen': 1, 'sagt': 1, 'Bernd': 1, 'Salzberger': 1, 'vom': 1, 'Universitätsklinikum': 1, 'Regensburg': 1, 'Vorsitzender': 1, 'der': 3, 'Deutschen': 1, 'Gesellschaft': 1, 'für': 1, 'Infektiologie': 1, 'im': 2, 'Gespräch': 1, 'mit': 1, 'WELT': 1, 'Das': 1, 'Risiko': 1, 'sich': 2, 'auf': 1, 'Straße': 1, 'in': 2, 'Deutschland': 1, 'anzustecken': 1, 'denkbar': 1, 'gering': 1, 'Wann': 1, 'Atemschutzmasken': 1, 'sinnvoll': 1, 'sind': 1, 'und': 1, 'welche': 1, 'Modelle': 1, 'überhaupt': 1, 'eignen': 1, 'erfahrt': 1, 'ihr': 1, 'Link': 1, 'Bio': 1}"
13,2020-02-26,"{'Die': 2, 'Stadt': 2, 'die': 7, 'nie': 1, 'still': 3, 'steht': 2, 'nun': 1, 'beschreibt': 1, 'Francesco': 1, 'Daveri': 1, 'Wirtschaftsprofessor': 1, 'an': 2, 'der': 9, 'BocconiUniversität': 1, 'Lage': 1, 'in': 6, 'Mailand': 3, 'Grund': 1, 'für': 2, 'den': 1, 'Stillstand': 1, 'norditalienischen': 1, 'Drastische': 1, 'Maßnahmen': 1, 'gegen': 1, 'Ausbreitung': 1, 'des': 3, 'Coronavirus': 2, 'Mehrere': 2, 'Gemeinden': 1, 'rund': 2, 'um': 2, 'wurden': 2, 'isoliert': 1, 'Auch': 1, 'mit': 2, 'seinen': 1, '': 2, 'Millionen': 1, 'Einwohnern': 1, 'ist': 2, 'lahmgelegt': 1, 'Viele': 2, 'Geschäfte': 1, 'Wirtschafts': 1, 'und': 2, 'Modemetropole': 1, 'haben': 2, 'geschlossen': 1, 'Unternehmen': 1, 'ihren': 1, 'Mitarbeitern': 1, 'Home': 1, 'Office': 1, 'verordnet': 1, 'Schulen': 1, 'Universitäten': 1, 'sind': 2, 'zu': 2, 'Fußballspiele': 1, 'abgesagt': 1, 'Ökonomen': 1, 'warnen': 2, 'vor': 2, 'Folgen': 1, 'sowieso': 1, 'schon': 2, 'kränkelnde': 1, 'Wirtschaft': 1, 'ganz': 1, 'Italien': 4, 'Strenge': 1, 'Vorkehrungen': 1, 'gelten': 1, 'derzeit': 1, 'auch': 1, 'Region': 1, 'Venetien': 1, 'Venedig': 1, 'herum': 1, 'wie': 2, 'Lombardei': 1, 'als': 1, 'Wirtschaftsmotor': 1, 'Landes': 2, 'gilt': 1, 'Zusammen': 1, 'bilden': 1, 'beiden': 1, 'Regionen': 1, 'ein': 1, 'Drittel': 1, 'Wirtschaftskraft': 1, 'Stehen': 1, 'sie': 1, 'hat': 1, 'das': 3, 'einen': 1, 'Effekt': 1, 'auf': 1, 'ganze': 1, 'Land': 1, 'Absehbar': 1, 'jetzt': 1, 'dass': 1, 'Tourismus': 1, 'schwer': 1, 'leiden': 1, 'wird': 1, 'Leute': 1, 'schrecken': 1, 'davor': 1, 'zurück': 1, 'eine': 1, 'Reise': 1, 'nach': 3, 'buchen': 1, 'Länder': 1, 'Reisen': 1, 'Zahl': 1, 'Infektionen': 1, 'dem': 1, 'neuen': 1, 'oben': 1, 'geschnellt': 1, 'Mit': 1, 'Stand': 1, 'Dienstag': 1, 'gab': 1, 'es': 1, 'Infizierte': 1, 'italienische': 1, 'Zivilschutz': 1, 'mitteilte': 1, 'Elf': 1, 'Menschen': 1, 'seien': 1, 'durch': 1, 'Virus': 1, 'ausgelösten': 1, 'Lungenkrankheit': 1, 'Covid': 1, 'gestorben': 1, 'Alle': 1, 'waren': 1, 'alt': 1, 'und/oder': 1, 'hatten': 1, 'Vorerkrankungen': 1}"
14,2020-02-27,"{'Brauche': 1, 'ich': 1, 'einen': 1, 'Mundschutz': 1, 'Was': 2, 'sind': 2, 'die': 3, 'Symptome': 1, 'der': 2, 'Erkrankung': 1, 'Unterschiede': 1, 'zu': 2, 'einer': 1, 'Grippe': 1, 'oder': 1, 'Erkältung': 1, 'Jeder': 1, 'Mensch': 1, 'kann': 1, 'dazu': 1, 'beitragen': 1, 'Infektionskette': 1, 'unterbrechen': 1, 'Wir': 1, 'haben': 1, 'eine': 1, 'Übersicht': 1, 'mit': 1, 'den': 1, 'wichtigsten': 1, 'Informationen': 1, 'zusammengestellt': 1, 'Den': 1, 'Link': 1, 'findet': 1, 'ihr': 1, 'in': 1, 'Bio': 1}"
15,2020-02-28,"{'Im': 2, 'Kampf': 1, 'gegen': 1, 'die': 5, 'Ausbreitung': 1, 'des': 1, 'neuartigen': 1, 'Coronavirus': 1, 'SarsCoV': 1, 'greift': 1, 'Südkorea': 2, 'zu': 4, 'ungewöhnlichen': 1, 'Maßnahmen': 1, 'Um': 1, 'den': 3, 'Andrang': 1, 'in': 4, 'medizinischen': 1, 'Zentren': 1, 'entlasten': 1, 'wurden': 2, 'sogenannte': 1, 'DriveThrough': 1, 'Stationen': 1, 'eingerichtet': 1, 'denen': 1, 'Autofahrer': 1, 'vorfahren': 1, 'und': 3, 'sich': 1, 'testen': 1, 'lassen': 1, 'können': 1, 'In': 3, 'bisher': 1, 'meisten': 1, 'Infektionsfälle': 1, 'außerhalb': 1, 'Chinas': 1, 'gemeldet': 1, 'Dort': 1, 'gab': 1, 'zuständige': 1, 'Gesundheitsbehörde': 1, 'am': 1, 'Freitag': 2, '': 9, 'Neuinfektionen': 1, 'bekannt': 2, 'Die': 2, 'Gesamtzahl': 1, 'bestätigter': 1, 'Ansteckungsfälle': 1, 'stieg': 1, 'damit': 1, 'auf': 2, 'Stand': 2, 'Uhr': 2, 'dem': 2, 'Land': 1, 'starben': 1, 'bislang': 1, 'Menschen': 1, 'an': 1, 'der': 4, 'vom': 1, 'Virus': 2, 'ausgelösten': 1, 'Lungenkrankheit': 1, 'Covid': 1, 'Indes': 1, 'hat': 1, 'neuartige': 1, 'auch': 1, 'Norddeutschland': 1, 'erreicht': 1, 'Hamburg': 2, 'wurde': 1, 'Nacht': 1, 'zum': 2, 'erste': 1, 'Ansteckungsfall': 1, 'bestätigt': 1, 'Deutschlandweit': 1, 'sind': 1, 'mit': 2, 'Fall': 1, 'aus': 1, 'aktuell': 1, 'mehr': 1, 'als': 1, 'Infizierte': 1, 'NordrheinWestfalen': 1, 'BadenWürttemberg': 1, 'Hessen': 1, 'Bayern': 1, 'Bundesärztekammer': 1, 'rief': 1, 'Bürger': 1, 'besonnen': 1, 'bleiben': 2, 'Wer': 1, 'Bagatellerkrankungen': 1, 'nur': 1, 'leichten': 1, 'Beschwerden': 1, 'habe': 1, 'sollte': 1, 'nicht': 2, 'Notaufnahmen': 1, 'Praxen': 1, 'verstopfen': 1, 'sondern': 1, 'zuhause': 1, 'um': 1, 'unnötig': 1, 'Kapazitäten': 1, 'für': 1, 'mögliche': 1, 'CoronaPatienten': 1, 'verbrauchen': 1, 'sagte': 1, 'KammerVizepräsidentin': 1, 'Heidrun': 1, 'Gitter': 1, 'FunkeZeitungen': 1, 'Zweifel': 1, 'könne': 1, 'telefonischer': 1, 'Kontakt': 1, 'Arzt': 1, 'gesucht': 1, 'werden': 1}"
16,2020-02-29,"{'Das': 1, 'neue': 1, 'Coronavirus': 1, 'taucht': 1, 'in': 2, 'immer': 1, 'mehr': 2, 'Ecken': 1, 'Deutschlands': 1, 'auf': 3, 'Eine': 1, 'einfache': 1, 'Sache': 1, 'die': 15, 'eine': 2, 'Ausbreitung': 1, 'des': 3, 'Virus': 1, 'erschwert': 1, 'Händewaschen': 7, 'Doch': 1, 'laut': 1, 'einer': 2, 'Befragung': 1, 'der': 3, 'Bundeszentrale': 1, 'für': 1, 'gesundheitliche': 1, 'Aufklärung': 1, 'BZgA': 2, 'wäscht': 1, 'als': 1, 'Hälfte': 1, 'Deutschen': 1, 'Hände': 4, 'zu': 2, 'kurz': 1, 'Warum': 3, 'es': 4, 'mindestens': 2, '': 3, 'Sekunden': 3, 'sein': 2, 'sollten': 1, 'und': 4, 'viele': 1, 'weitere': 1, 'Antworten': 1, 'Fragen': 1, 'rund': 1, 'ums': 1, 'Spielt': 1, 'Wassertemperatur': 1, 'beim': 2, 'Rolle': 2, 'Nein': 1, 'Temperatur': 1, 'spielt': 1, 'keine': 3, 'Viel': 1, 'wichtiger': 1, 'sind': 1, 'Dauer': 1, 'Händewaschens': 1, 'starke': 1, 'Reibung': 2, 'Einseifen': 1, 'sollte': 1, 'das': 1, 'lang': 1, 'dauern': 1, 'So': 1, 'lassen': 2, 'sich': 4, 'Keime': 3, 'an': 3, 'den': 3, 'Händen': 3, 'ein': 2, 'Tausendstel': 1, 'weniger': 1, 'senken': 1, 'Bei': 1, 'starker': 1, 'Verschmutzung': 1, 'dauert': 1, 'natürlich': 1, 'länger': 1, 'Als': 1, 'Orientierung': 1, 'entsprechen': 1, 'etwa': 1, 'dem': 1, 'zweimaligen': 1, 'Summen': 1, 'HappyBirthdayLieds': 1, 'Nützt': 1, 'waschen': 1, 'wenn': 2, 'Seife': 2, 'verfügbar': 1, 'ist': 3, 'Ja': 1, 'Manche': 1, 'mit': 3, 'Wasser': 3, 'alleine': 1, 'kaum': 1, 'entfernen': 1, 'Aber': 1, 'vorhanden': 1, 'wird': 1, 'zumindest': 1, 'Teil': 1, 'Erreger': 1, 'vom': 1, 'entfernt': 2, 'wichtig': 1, 'gründlich': 1, 'abzutrocknen': 1, 'In': 1, 'feuchten': 1, 'Umgebung': 1, 'können': 2, 'Mikroorganismen': 1, 'besser': 1, 'halten': 1, 'vermehren': 1, 'Darum': 1, 'zügig': 1, 'trocknen': 1, 'Außerdem': 1, 'einem': 1, 'Handtuch': 1, 'zusätzlich': 1, 'noch': 1, 'oder': 2, 'im': 1, 'haften': 1, 'Strapaziert': 1, 'häufiges': 2, 'Haut': 2, 'Richtiges': 1, 'schützt': 1, 'vor': 1, 'ansteckenden': 1, 'Infektionen': 1, 'Falsches': 1, 'sehr': 1, 'zum': 1, 'Beispiel': 1, 'scharfen': 1, 'Reinigungsmitteln': 1, 'strapaziert': 1, 'allerdings': 1, 'Sie': 1, 'kann': 1, 'austrocknen': 1, 'Hautirritationen': 1, 'Folge': 1, 'Quelle': 1}"
17,2020-03-01,"{'Es': 1, 'ist': 1, 'eine': 2, 'der': 13, 'größten': 1, 'MarathonVeranstaltungen': 1, 'überhaupt': 1, 'Marathon': 1, 'in': 14, 'Tokio': 1, 'Das': 1, 'linke': 1, 'Bild': 1, 'zeigt': 2, 'den': 7, 'TokioMarathon': 1, 'heute': 1, 'das': 3, 'rechte': 1, 'Sportereignis': 1, 'vor': 1, 'einem': 1, 'Jahr': 5, '': 7, 'Läuferinnen': 2, 'und': 6, 'Läufer': 2, 'hatten': 1, 'sich': 2, 'diesem': 2, 'angemeldet': 1, 'Teilnehmen': 1, 'durften': 1, 'nur': 1, 'EliteSportlerinnen': 1, 'Sportler': 1, 'um': 1, 'die': 10, 'Ausbreitung': 1, 'des': 3, 'Coronavirus': 2, 'Japan': 1, 'zu': 3, 'begrenzen': 1, 'An': 1, 'Strecke': 1, 'feuerten': 1, 'auch': 2, 'weniger': 1, 'Fans': 1, 'als': 2, 'vergangenen': 1, 'Jahren': 1, 'an': 1, 'Zum': 1, 'zweiten': 1, 'Mal': 1, 'Folge': 1, 'siegte': 1, 'Äthiopier': 1, 'Birhanu': 1, 'Legese': 1, 'Die': 2, 'Bestzeit': 1, 'unter': 1, 'Frauen': 1, 'erreichte': 1, 'Lonah': 1, 'Salpeter': 1, 'für': 1, 'Israel': 1, 'angetreten': 1, 'war': 2, 'Neue': 1, 'Satellitenbilder': 1, 'NASA': 2, 'zeigen': 1, 'einen': 2, 'signifikanten': 1, 'Rückgang': 3, 'Umweltverschmutzung': 3, 'China': 1, 'letzten': 1, 'Wochen': 1, 'Tatsache': 1, 'nach': 3, 'Angaben': 1, 'USBehörde': 1, 'mit': 1, 'dem': 1, 'Ausbruch': 1, 'im': 3, 'Land': 1, 'Verbindung': 1, 'gebracht': 1, 'werden': 1, 'könnte': 1, 'Bilder': 1, 'auf': 1, 'Stickstoffdioxidgehalt': 1, 'NO': 1, 'konzentrieren': 1, 'von': 3, 'Fahrzeugen': 1, 'Industrieanlagen': 1, 'ausgestoßene': 1, 'Gas': 1, 'zeigten': 1, 'Januar': 2, 'bis': 1, 'Februar': 1, 'Der': 1, 'Zeitraum': 1, 'entspricht': 1, 'Entscheidung': 1, 'chinesischer': 1, 'Beamter': 1, 'vom': 1, 'Ein': 1, 'Ausreise': 1, 'Wuhan': 4, 'Region': 1, 'Epizentrum': 1, 'Ausbruchs': 1, 'gilt': 1, 'beschränken': 1, 'Wissenschaftler': 1, 'stellten': 1, 'außerdem': 1, 'fest': 1, 'dass': 1, 'ebenfalls': 1, 'dramatisch': 2, 'Vorjahren': 2, 'beobachteten': 1, 'Mustern': 1, 'abwich': 1, 'Wie': 1, 'vielen': 1, 'anderen': 1, 'Gebieten': 1, 'Chinas': 1, 'ein': 2, 'Gasemissionen': 1, 'während': 1, 'Weihnachtszeit': 1, 'verzeichnen': 1, 'da': 1, 'Unternehmen': 1, 'Fabriken': 1, 'ihre': 1, 'Geschäftstätigkeit': 1, 'entweder': 1, 'schlossen': 1, 'oder': 1, 'einschränkten': 1, 'Diesem': 1, 'folgte': 1, 'typischerweise': 1, 'Anstieg': 1, 'Verschmutzungsgrade': 1, 'Ferienzeit': 1, 'Im': 1, 'sank': 1, 'Vergleich': 1, 'zum': 1, 'berichtete': 1}"
18,2020-03-03,"{'Einige': 1, 'Medikamente': 2, 'in': 4, 'Deutschland': 2, 'sind': 1, 'derzeit': 2, 'Mangelware': 1, 'Das': 1, 'Coronavirus': 1, 'ist': 1, 'daran': 1, 'aber': 3, 'nicht': 2, 'schuld': 1, '': 2, 'könnte': 1, 'die': 4, 'Lage': 1, 'noch': 2, 'verschlimmern': 1, 'Aktuell': 1, 'hat': 1, 'das': 1, 'Virus': 1, 'keine': 1, 'Einfluss': 1, 'auf': 1, 'Medikamentenbestände': 1, 'Doch': 2, 'woran': 1, 'liegt': 1, 'der': 4, 'Mangel': 1, 'dann': 1, 'Prozent': 1, 'werden': 1, 'außerhalb': 1, 'Europas': 1, 'produziert': 1, 'vor': 1, 'allem': 1, 'China': 1, 'und': 1, 'Indien': 1, 'Dort': 1, 'kommt': 1, 'es': 1, 'zu': 3, 'Lieferengpässen': 1, 'wichtiger': 1, 'Zutaten': 1, 'Daher': 1, 'steht': 1, 'Produktion': 2, 'häufig': 1, 'still': 1, 'Um': 1, 'so': 1, 'abhängig': 1, 'von': 1, 'anderen': 1, 'Ländern': 1, 'sein': 1, 'fordern': 1, 'zahlreiche': 1, 'Bundestagsabgeordnete': 1, 'nun': 1, 'eine': 1, 'Verlagerung': 1, 'nach': 1, 'Europa': 1, 'Pharmaindustrie': 1, 'fürchtet': 1, 'hohe': 1, 'Herstellungskosten': 1, 'EU': 1}"
19,2020-03-04,"{'': 8, 'muss': 1, 'seinen': 1, 'nächsten': 1, 'Einsatz': 1, 'verschieben': 2, 'wohl': 1, 'wegen': 3, 'Corona': 1, 'Wie': 1, 'die': 9, 'Produzenten': 1, 'am': 2, 'Mittwoch': 1, 'via': 1, 'Twitter': 1, 'mitteilten': 1, 'soll': 1, 'der': 8, 'Streifen': 1, 'Keine': 1, 'Zeit': 1, 'zu': 6, 'sterben': 1, 'statt': 1, 'wie': 1, 'geplant': 1, 'im': 2, 'April': 2, 'erst': 1, 'November': 3, 'in': 15, 'Kinos': 2, 'kommen': 1, 'Nach': 1, 'sorgfältiger': 1, 'Überlegung': 1, 'sei': 1, 'entschieden': 1, 'worden': 3, 'den': 6, 'Starttermin': 1, 'Großbritannien': 1, 'auf': 4, 'und': 12, 'USA': 1, 'hieß': 1, 'es': 7, 'TwitterBotschaft': 1, 'Ob': 1, 'einen': 1, 'direkten': 1, 'Zusammenhang': 1, 'mit': 4, 'dem': 2, 'weltweiten': 1, 'Ausbruch': 1, 'des': 4, 'neuen': 1, 'Coronavirus': 4, 'gibt': 1, 'blieb': 1, 'nach': 4, 'Mitteilung': 1, 'zunächst': 1, 'unklar': 1, 'Aber': 1, 'war': 1, 'zuvor': 1, 'aber': 1, 'schon': 1, 'gesamte': 1, 'Werbetour': 1, 'China': 1, 'abgesagt': 2, 'Wann': 1, 'Film': 1, 'Deutschland': 4, 'anderen': 1, 'Ländern': 1, 'Premiere': 1, 'feiert': 1, 'steht': 1, 'demnach': 1, 'noch': 2, 'nicht': 2, 'fest': 1, 'Der': 1, 'neue': 1, 'JamesBondFilm': 1, 'Daniel': 1, 'Craig': 1, 'Hauptrolle': 1, 'Rami': 1, 'Malek': 1, 'als': 2, 'Bösewicht': 1, 'sollte': 1, 'eigentlich': 1, 'deutschen': 1, 'anlaufen': 1, 'Im': 1, 'Bemühen': 1, 'um': 1, 'eine': 5, 'Eindämmung': 1, 'CoronavirusEpidemie': 1, 'waren': 1, 'weltweit': 1, 'bereits': 1, 'zahlreiche': 1, 'Großveranstaltungen': 1, 'Messen': 1, 'Sportereignisse': 1, 'oder': 1, 'verschoben': 1, 'Konserven': 2, 'Nudeln': 1, 'Klopapier': 1, 'wird': 2, 'gehamstert': 1, 'Doch': 1, 'warum': 1, 'fangen': 1, 'wir': 2, 'solchen': 1, 'Situationen': 1, 'an': 1, 'Lebensmittel': 2, 'horten': 1, 'Stephan': 1, 'Grünewald': 2, 'Psychologe': 1, 'Geschäftsführer': 1, 'Markt': 1, 'Medienforschungsinstituts': 1, 'rheingold': 1, 'sieht': 1, 'Hamsterkäufe': 3, 'Übersprungshandlung': 1, 'Die': 4, 'Menschen': 3, 'sind': 2, 'beim': 2, 'einer': 1, 'Bedrohung': 1, 'konfrontiert': 1, 'sie': 1, 'sehen': 2, 'riechen': 1, 'schmecken': 1, 'können': 1, 'einem': 3, 'unsichtbaren': 1, 'Feind': 1, 'Das': 1, 'führe': 1, 'Gefühl': 1, 'von': 3, 'Ohnmacht': 1, 'Handlungsunfähigkeit': 1, 'ein': 1, 'Versuch': 1, 'etwas': 1, 'entgegenzusetzen': 1, 'sich': 2, 'wieder': 1, 'handlungsfähig': 1, 'fühlen': 1, 'sagt': 1, 'Dabei': 1, 'regelrechte': 1, 'Spirale': 1, 'Gang': 1, 'gesetzt': 1, 'Verunsicherte': 1, 'beobachten': 1, 'andere': 1, 'Hamstern': 1, 'ahmen': 1, 'das': 2, 'Verhalten': 2, 'Geteilte': 1, 'Bilder': 1, 'leeren': 1, 'Regalen': 1, 'Social': 1, 'Media': 1, 'verstärken': 1, 'Gefahr': 1, 'Es': 3, 'entsteht': 1, 'Art': 1, 'selbsterfüllende': 1, 'Prophezeihung': 1, 'Aus': 1, 'Angst': 1, 'dass': 2, 'wenig': 1, 'Produkt': 1, 'geben': 1, 'könnte': 1, 'hamstern': 1, 'immer': 1, 'mehr': 1, 'Bis': 1, 'zumindest': 1, 'vorübergehend': 1, 'wirklich': 1, 'ausverkauft': 1, 'ist': 2, 'droht': 1, 'Panik': 1, 'Bundesgesundheitsminister': 1, 'Jens': 1, 'Spahn': 1, 'CDU': 1, 'hält': 1, 'für': 1, 'übertrieben': 1, 'bestehe': 1, 'kein': 1, 'Anlass': 1, 'davon': 1, 'auszugehen': 1, 'knapp': 1, 'werden': 1, 'Obwohl': 1, 'einzelnen': 1, 'Lebensmittelgeschäften': 1, 'aktuell': 1, 'höhere': 1, 'Nachfrage': 2, 'länger': 1, 'haltbaren': 2, 'Produkten': 1, 'Getränken': 1, 'Versorgungslage': 1, 'bundesweit': 2, 'normal': 1, 'heißt': 1, 'auch': 1, 'vom': 1, 'Handelsverband': 1, 'Trotz': 1, 'verstärkten': 1, 'lang': 1, 'Lebensmitteln': 1, 'Drogerieartikeln': 1, 'gebe': 1, 'keine': 1, 'Engpässe': 1, 'Warenversorgung': 1, 'Supermärkte': 1, 'hätten': 1, 'Produkte': 2, 'ihren': 1, 'Lagern': 1, 'müssten': 1, 'jetzt': 1, 'erhöhten': 1, 'Bedarf': 1, 'bestimmter': 1, 'einstellen': 1}"
20,2020-03-05,"{'': 1, 'Fans': 1, 'waren': 1, 'erwartet': 1, 'worden': 1, 'zum': 2, 'BiathlonWeltcup': 1, 'im': 2, 'tschechischen': 1, 'Nove': 1, 'Mesto': 1, 'Doch': 1, 'es': 1, 'wurde': 1, 'der': 4, 'erste': 1, 'Weltcup': 1, 'vor': 2, 'einer': 2, 'Geisterkulisse': 1, 'die': 1, 'Ränge': 1, 'in': 1, 'Arena': 1, 'blieben': 1, 'wegen': 1, 'Sorge': 1, 'Ausbreitung': 1, 'des': 1, 'Coronavirus': 1, 'leer': 1, 'Denise': 1, 'Herrmann': 1, 'auf': 1, 'unserem': 1, 'Foto': 1, 'gewann': 1, 'Auftakt': 1, 'viertägigen': 1, 'Veranstaltung': 1, 'Sprint': 1, 'und': 1, 'holte': 1, 'damit': 1, 'ihren': 1, 'sechsten': 1, 'Weltcupsieg': 1}"
21,2020-03-09,"{'Statt': 1, 'Burger': 1, 'und': 6, 'Pommes': 1, 'bietet': 1, 'dieser': 1, 'DriveIn': 1, 'Tests': 1, 'auf': 1, 'das': 4, 'CoronaVirus': 1, 'an': 3, 'Und': 1, 'anders': 1, 'als': 2, 'sonst': 1, 'darf': 2, 'hier': 2, 'nicht': 1, 'jeder': 1, 'mit': 1, 'seinem': 1, 'Auto': 3, 'vorfahren': 1, 'Nur': 1, 'wer': 1, 'nach': 2, 'Einschätzung': 1, 'seines': 1, 'Hausarztes': 1, 'oder': 1, 'des': 2, 'ärztlichen': 1, 'Bereitschaftsdienstes': 1, 'CoronaVerdachtsfall': 1, 'eingestuft': 1, 'der': 2, 'TestStation': 1, 'angemeldet': 1, 'wird': 1, 'sich': 3, 'testen': 2, 'lassen': 2, 'Voraussetzung': 2, 'sei': 1, 'dass': 1, 'man': 1, 'in': 9, 'den': 3, 'vergangenen': 1, '': 3, 'Tagen': 1, 'einem': 1, 'Risikogebiet': 1, 'aufgehalten': 1, 'hat': 2, 'Krankheitszeichen': 1, 'aufweist': 1, 'so': 1, 'Landratsamt': 1, 'Mit': 1, 'dem': 2, 'Projekt': 1, 'Nürtingen': 1, 'BadenWürttemberg': 1, 'sollen': 2, 'die': 5, 'Krankenhäuser': 1, 'Hausärzte': 1, 'entlastet': 1, 'werden': 2, 'Ein': 1, 'Labor': 1, 'Karlsruhe': 1, 'liefert': 1, 'bis': 1, 'Stunden': 1, 'Ergebnisse': 1, 'Getesteten': 1, 'telefonisch': 1, 'informiert': 1, 'Bis': 2, 'dahin': 1, 'Betroffenen': 2, 'zu': 3, 'Hause': 2, 'bleiben': 2, 'Eine': 1, 'ähnliche': 1, 'Anlage': 1, 'für': 3, 'Virustests': 1, 'gibt': 1, 'es': 1, 'GroßGerau': 1, 'Hessen': 1, 'Wer': 1, 'im': 2, 'Landkreis': 1, 'Esslingen': 1, 'Sorgen': 1, 'vor': 1, 'einer': 2, 'CoronavirusInfektion': 1, 'kann': 1, 'künftig': 1, 'direkt': 2, 'aus': 1, 'heraus': 1, 'Von': 1, 'heute': 1, 'können': 1, 'Bürger': 1, 'von': 1, 'zwei': 1, 'neuen': 1, 'Teststationen': 1, 'fahren': 1, 'Ärzte': 1, 'Helfer': 1, 'Schutzkleidung': 1, 'nehmen': 1, 'dann': 2, 'am': 2, 'Wagen': 1, 'einen': 2, 'Abstrich': 1, 'Test': 2, 'Man': 1, 'bleibt': 1, 'einfach': 1, 'sitzen': 1, 'kurbelt': 1, 'Fenster': 1, 'runter': 1, 'sagte': 1, 'Freitag': 1, 'Leiter': 1, 'Landratsamts': 1, 'Peter': 1, 'Keck': 1, 'Ergebnis': 1, 'da': 1, 'ist': 2, 'müssen': 1, 'Quarantäne': 1, 'allerdings': 1, 'ein': 1, 'Anruf': 1, 'beim': 1, 'Hausarzt': 1, 'Dieser': 1, 'vergibt': 1, 'Code': 1}"
